id,homeTeam,homeTeamImage,awayTeam,awayTeamImage,scoreHome,scoreAway,pointsHome,pointsAway,referee,stadium,capacity,public,date,time,country,round
v1UNslrq,Fortaleza,https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,1,0,3,0,Lacerda D. (Bra),Castelão (Fortaleza),60326.0,41322.0,27/07/2024,21:30,BRASIL,BRASILEIRÃO BETANO - RODADA 20
ITpujCz3,Bahia,https://static.flashscore.com/res/image/data/f5V5z1Cr-dKUmd286.png,Internacional,https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,1,1,1,1,Delgado M. (Bra),Casa de Apostas Arena Fonte Nova (Salvador),48902.0,32950.0,27/07/2024,20:00,BRASIL,BRASILEIRÃO BETANO - RODADA 20
0GIWuSCe,Juventude,https://static.flashscore.com/res/image/data/CA0V6qXg-8r8ETTNO.png,Criciúma,https://static.flashscore.com/res/image/data/rD23Eng5-no5LkQQ6.png,1,2,0,3,Vitor Gobi J. (Bra),Estadio Alfredo Jaconi (Caxias do Sul),19924.0,6564.0,27/07/2024,19:00,BRASIL,BRASILEIRÃO BETANO - RODADA 20
8IwhmAKL,Palmeiras,https://static.flashscore.com/res/image/data/xCtpyPHG-ALgHCh57.png,Vitória,https://static.flashscore.com/res/image/data/EglYBtxS-4S2Tm4eJ.png,0,2,0,3,Augusto V. C. M. (Bra),Allianz Parque (São Paulo),43713.0,39609.0,27/07/2024,19:00,BRASIL,BRASILEIRÃO BETANO - RODADA 20
WCvI3Am5,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,Grêmio,https://static.flashscore.com/res/image/data/QPdJscAr-tQsU6dGl.png,2,2,1,1,A. Gomes Stefano (Bra),Neo Química Arena (São Paulo),49205.0,45183.0,25/07/2024,20:00,BRASIL,BRASILEIRÃO BETANO - RODADA 19
44efpMnp,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,Bahia,https://static.flashscore.com/res/image/data/f5V5z1Cr-dKUmd286.png,1,1,1,1,Miranda L. (Bra),Estádio Antonio Accioly (Goiânia),12500.0,5777.0,24/07/2024,21:30,BRASIL,BRASILEIRÃO BETANO - RODADA 19
OnyA5WIh,Fluminense,https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,Palmeiras,https://static.flashscore.com/res/image/data/xCtpyPHG-ALgHCh57.png,1,0,3,0,Wilton Sampaio (Bra),Maracanã (Rio de Janeiro),78838.0,51375.0,24/07/2024,21:30,BRASIL,BRASILEIRÃO BETANO - RODADA 19
tOo56C3n,Vitória,https://static.flashscore.com/res/image/data/EglYBtxS-4S2Tm4eJ.png,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,1,2,0,3,Raphael Claus (Bra),Barradão (Salvador),34535.0,30688.0,24/07/2024,20:00,BRASIL,BRASILEIRÃO BETANO - RODADA 19
A3wM2U2B,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,Botafogo,https://static.flashscore.com/res/image/data/jBDSUABr-rJBthgZj.png,2,2,1,1,F. Fernandes de Lima (Bra),Estádio do MorumBIS (São Paulo),77011.0,53244.0,24/07/2024,19:30,BRASIL,BRASILEIRÃO BETANO - RODADA 19
rNI0qXr7,Criciúma,https://static.flashscore.com/res/image/data/rD23Eng5-no5LkQQ6.png,Fortaleza,https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,1,1,1,1,J. Pinheiro (Bra),Estádio Heriberto Hülse (Criciúma),19300.0,13625.0,24/07/2024,19:00,BRASIL,BRASILEIRÃO BETANO - RODADA 3
rwT17hlt,Cruzeiro,https://static.flashscore.com/res/image/data/lCWrxmg5-SjJmyx86.png,Juventude,https://static.flashscore.com/res/image/data/CA0V6qXg-8r8ETTNO.png,2,0,3,0,M. Lima Barbosa (Bra),Mineirão (Belo Horizonte),61927.0,46603.0,24/07/2024,19:00,BRASIL,BRASILEIRÃO BETANO - RODADA 19
AkbmlVmI,Cuiabá,https://static.flashscore.com/res/image/data/COoi5ag5-6FedhD0P.png,Fluminense,https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,0,1,0,3,Anderson Daronco (Bra),Arena Pantanal (Cuiabá),44000.0,13231.0,21/07/2024,20:00,BRASIL,BRASILEIRÃO BETANO - RODADA 18
WbaqkBYB,Fortaleza,https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,3,1,3,0,L. Torezin (Bra),Castelão (Fortaleza),60326.0,29747.0,21/07/2024,18:30,BRASIL,BRASILEIRÃO BETANO - RODADA 18
SQhhmk3O,Juventude,https://static.flashscore.com/res/image/data/CA0V6qXg-8r8ETTNO.png,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,0,0,1,1,Wilton Sampaio (Bra),Estádio Nacional Mané Garrincha (Brasília),72788.0,26476.0,21/07/2024,18:30,BRASIL,BRASILEIRÃO BETANO - RODADA 18
xx0ujiJ5,Red Bull Bragantino,https://static.flashscore.com/res/image/data/llnonZDa-UkMF8Udb.png,Athletico-PR,https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,1,0,3,0,Ribeiro Serafim D. (Bra),Estádio Nabi Abi Chedid (Bragança Paulista),15010.0,4423.0,21/07/2024,18:30,BRASIL,BRASILEIRÃO BETANO - RODADA 18
hpMdbFBP,Atlético-MG,https://static.flashscore.com/res/image/data/WbSJHDh5-pCk2vaSD.png,Vasco,https://static.flashscore.com/res/image/data/d2irXNjl-bam8o1Nj.png,2,0,3,0,Raphael Claus (Bra),Arena MRV (Belo Horizonte),47465.0,42353.0,21/07/2024,16:00,BRASIL,BRASILEIRÃO BETANO - RODADA 18
fg8OgZJt,Bahia,https://static.flashscore.com/res/image/data/f5V5z1Cr-dKUmd286.png,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,0,1,0,3,F. Fernandes de Lima (Bra),Casa de Apostas Arena Fonte Nova (Salvador),48902.0,48346.0,21/07/2024,16:00,BRASIL,BRASILEIRÃO BETANO - RODADA 18
jurEZVYO,Grêmio,https://static.flashscore.com/res/image/data/QPdJscAr-tQsU6dGl.png,Vitória,https://static.flashscore.com/res/image/data/EglYBtxS-4S2Tm4eJ.png,2,0,3,0,Pereira Sampiao S. (Bra),Estádio Francisco Stedile (Caxias do Sul),22132.0,14365.0,21/07/2024,11:00,BRASIL,BRASILEIRÃO BETANO - RODADA 18
OYeyiX3a,Palmeiras,https://static.flashscore.com/res/image/data/xCtpyPHG-ALgHCh57.png,Cruzeiro,https://static.flashscore.com/res/image/data/lCWrxmg5-SjJmyx86.png,2,0,3,0,Lacerda D. (Bra),Allianz Parque (São Paulo),43713.0,40465.0,20/07/2024,21:00,BRASIL,BRASILEIRÃO BETANO - RODADA 18
